invoiceno,stockcode,description,quantity,invoicedate,unitprice,customerid,country,return_flag,category,return_risk_score
536388,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2010-12-01 09:59:00,7.95,16250.0,United Kingdom,0,DOORMAT,5.230556617731006e-06
536388,21363,HOME SMALL WOOD LETTERS,3,2010-12-01 09:59:00,4.95,16250.0,United Kingdom,0,HOME,2.2143918725446622e-08
536388,21411,GINGHAM HEART  DOORSTOP RED,3,2010-12-01 09:59:00,4.25,16250.0,United Kingdom,0,GINGHAM,2.2743371252765404e-08
536388,22318,FIVE HEART HANGING DECORATION,6,2010-12-01 09:59:00,2.95,16250.0,United Kingdom,0,FIVE,1.2806375789752151e-15
536388,22464,HANGING METAL HEART LANTERN,12,2010-12-01 09:59:00,1.65,16250.0,United Kingdom,0,HANGING,3.9015693108005556e-30
536388,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,2010-12-01 09:59:00,0.42,16250.0,United Kingdom,0,ASSORTED,4.060266976713069e-30
536388,22922,FRIDGE MAGNETS US DINER ASSORTED,12,2010-12-01 09:59:00,0.85,16250.0,United Kingdom,0,FRIDGE,3.991044848333014e-30
536388,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-01 09:59:00,1.45,16250.0,United Kingdom,0,HOMEMADE,3.94869894281672e-30
536388,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,2010-12-01 09:59:00,0.85,16250.0,United Kingdom,0,FRIDGE,3.991044848333014e-30
536388,21115,ROSE CARAVAN DOORSTOP,4,2010-12-01 09:59:00,6.75,16250.0,United Kingdom,0,ROSE,7.840822985245104e-11
536388,22469,HEART OF WICKER SMALL,12,2010-12-01 09:59:00,1.65,16250.0,United Kingdom,0,HEART,3.8724214605372974e-30
536388,22242,5 HOOK HANGER MAGIC TOADSTOOL,12,2010-12-01 09:59:00,1.65,16250.0,United Kingdom,0,HOOK,3.8604337399118875e-30
536389,22941,CHRISTMAS LIGHTS 10 REINDEER,6,2010-12-01 10:03:00,8.5,12431.0,Australia,0,CHRISTMAS,1.0165551122445858e-15
536389,21622,VINTAGE UNION JACK CUSHION COVER,8,2010-12-01 10:03:00,4.95,12431.0,Australia,0,VINTAGE,1.6964613149232384e-20
536389,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2010-12-01 10:03:00,1.25,12431.0,Australia,0,VINTAGE,3.94599265810289e-30
536389,35004C,SET OF 3 COLOURED  FLYING DUCKS,6,2010-12-01 10:03:00,5.45,12431.0,Australia,0,SET,1.1695902647958253e-15
536389,35004G,SET OF 3 GOLD FLYING DUCKS,4,2010-12-01 10:03:00,6.35,12431.0,Australia,0,SET,7.950573630678495e-11
536389,85014B,RED RETROSPOT UMBRELLA,6,2010-12-01 10:03:00,5.95,12431.0,Australia,0,RED,1.2142514416582816e-15
536389,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2010-12-01 10:03:00,5.95,12431.0,Australia,0,BLACK,2.0943862275391227e-08
536389,22193,RED DINER WALL CLOCK,2,2010-12-01 10:03:00,8.5,12431.0,Australia,0,RED,5.453357311998086e-06
536389,22726,ALARM CLOCK BAKELIKE GREEN,4,2010-12-01 10:03:00,3.75,12431.0,Australia,0,ALARM,8.75817444014277e-11
536389,22727,ALARM CLOCK BAKELIKE RED ,4,2010-12-01 10:03:00,3.75,12431.0,Australia,0,ALARM,8.75817444014277e-11
536389,22192,BLUE DINER WALL CLOCK,2,2010-12-01 10:03:00,8.5,12431.0,Australia,0,BLUE,4.956640446635567e-06
536389,22191,IVORY DINER WALL CLOCK,2,2010-12-01 10:03:00,8.5,12431.0,Australia,0,IVORY,5.186776754959663e-06
536389,22195,LARGE HEART MEASURING SPOONS,24,2010-12-01 10:03:00,1.65,12431.0,Australia,0,LARGE,3.1597837480588147e-59
536389,22196,SMALL HEART MEASURING SPOONS,24,2010-12-01 10:03:00,0.85,12431.0,Australia,0,SMALL,3.295989768253018e-59
536390,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2010-12-01 10:19:00,8.5,17511.0,United Kingdom,0,CHRISTMAS,5.029795960096136e-06
536390,22960,JAM MAKING SET WITH JARS,12,2010-12-01 10:19:00,3.75,17511.0,United Kingdom,0,JAM,3.595769463625872e-30
536390,22961,JAM MAKING SET PRINTED,12,2010-12-01 10:19:00,1.45,17511.0,United Kingdom,0,JAM,3.9240257978899904e-30
536390,22962,JAM JAR WITH PINK LID,48,2010-12-01 10:19:00,0.72,17511.0,United Kingdom,0,JAM,2.2697554839766274e-117
536390,22963,JAM JAR WITH GREEN LID,48,2010-12-01 10:19:00,0.72,17511.0,United Kingdom,0,JAM,2.2697554839766274e-117
536390,22968,ROSE COTTAGE KEEPSAKE BOX ,8,2010-12-01 10:19:00,8.5,17511.0,United Kingdom,0,ROSE,1.4827660170158885e-20
536390,84970S,HANGING HEART ZINC T-LIGHT HOLDER,144,2010-12-01 10:19:00,0.64,17511.0,United Kingdom,0,HANGING,0.0
536390,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,2010-12-01 10:19:00,2.55,17511.0,United Kingdom,0,PAPER,5.004915650898995e-98
536390,20668,DISCO BALL CHRISTMAS DECORATION,288,2010-12-01 10:19:00,0.1,17511.0,United Kingdom,0,DISCO,0.0
536390,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2010-12-01 10:19:00,2.55,17511.0,United Kingdom,0,WHITE,3.482603236895762e-156
536390,22197,SMALL POPCORN HOLDER,100,2010-12-01 10:19:00,0.72,17511.0,United Kingdom,0,SMALL,2.118943839437426e-243
536390,22198,LARGE POPCORN HOLDER ,50,2010-12-01 10:19:00,1.45,17511.0,United Kingdom,0,LARGE,3.084721360111691e-122
536390,21533,RETROSPOT LARGE MILK JUG,12,2010-12-01 10:19:00,4.25,17511.0,United Kingdom,0,RETROSPOT,3.535031455852023e-30
536390,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,-1,2010-12-01 10:19:00,0.64,17511.0,United Kingdom,1,SET,0.9923432193676313
536390,21094,SET/6 RED SPOTTY PAPER PLATES,96,2010-12-01 10:19:00,0.64,17511.0,United Kingdom,0,SET,1.0541231108486534e-233
536390,21086,SET/6 RED SPOTTY PAPER CUPS,48,2010-12-01 10:19:00,0.65,17511.0,United Kingdom,0,SET,2.2687459072277103e-117
536390,21786,POLKADOT RAIN HAT ,144,2010-12-01 10:19:00,0.32,17511.0,United Kingdom,0,POLKADOT,0.0
536390,22654,DELUXE SEWING KIT ,40,2010-12-01 10:19:00,4.95,17511.0,United Kingdom,0,DELUXE,4.694030723058138e-98
536390,21485,RETROSPOT HEART HOT WATER BOTTLE,24,2010-12-01 10:19:00,4.25,17511.0,United Kingdom,0,RETROSPOT,2.9182897685634945e-59
536390,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2010-12-01 10:19:00,3.39,17511.0,United Kingdom,0,KNITTED,2.9874318816492836e-59
536390,84030E,ENGLISH ROSE HOT WATER BOTTLE,24,2010-12-01 10:19:00,3.75,17511.0,United Kingdom,0,ENGLISH,2.9192510057742517e-59
536390,22174,PHOTO CUBE,48,2010-12-01 10:19:00,1.48,17511.0,United Kingdom,0,PHOTO,2.1892749299287477e-117
536390,22969,HOMEMADE JAM SCENTED CANDLES,96,2010-12-01 10:19:00,1.25,17511.0,United Kingdom,0,HOMEMADE,1.0396785028031507e-233
536390,85099B,JUMBO BAG RED RETROSPOT,100,2010-12-01 10:19:00,1.65,17511.0,United Kingdom,0,JUMBO,2.0140548700313326e-243
536392,22150,3 STRIPEY MICE FELTCRAFT,-1,2010-12-01 10:29:00,1.95,13705.0,United Kingdom,1,STRIPEY,0.992056419736078
536392,22619,SET OF 6 SOLDIER SKITTLES,4,2010-12-01 10:29:00,3.75,13705.0,United Kingdom,0,SET,8.775809260537558e-11
536392,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2010-12-01 10:29:00,1.25,13705.0,United Kingdom,0,TRADITIONAL,3.898955579221995e-30
536392,21889,WOODEN BOX OF DOMINOES,12,2010-12-01 10:29:00,1.25,13705.0,United Kingdom,0,WOODEN,3.876672583486889e-30
536392,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,2010-12-01 10:29:00,165.0,13705.0,United Kingdom,0,RUSTIC,3.571666759675268e-06
536392,22127,PARTY CONES CARNIVAL ASSORTED,12,2010-12-01 10:29:00,1.25,13705.0,United Kingdom,0,PARTY,3.9713339986762014e-30
536392,22128,PARTY CONES CANDY ASSORTED,-1,2010-12-01 10:29:00,1.25,13705.0,United Kingdom,1,PARTY,0.992223168773063
536392,22502,PICNIC BASKET WICKER SMALL,4,2010-12-01 10:29:00,5.95,13705.0,United Kingdom,0,PICNIC,8.019645765749332e-11
536392,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-12-01 10:29:00,1.69,13705.0,United Kingdom,0,ASSORTED,7.819580979156601e-40
536392,22338,STAR DECORATION PAINTED ZINC ,24,2010-12-01 10:29:00,0.65,13705.0,United Kingdom,0,STAR,3.3047680767033393e-59
536393,22180,RETROSPOT LAMP,8,2010-12-01 10:37:00,9.95,13747.0,United Kingdom,0,RETROSPOT,1.4086063892753692e-20
536394,21506,"FANCY FONT BIRTHDAY CARD, ",24,2010-12-01 10:39:00,0.42,13408.0,United Kingdom,0,FANCY,3.367562538860071e-59
536394,22633,HAND WARMER UNION JACK,96,2010-12-01 10:39:00,1.85,13408.0,United Kingdom,0,HAND,9.651571418128502e-234
536394,22866,HAND WARMER SCOTTY DOG DESIGN,96,2010-12-01 10:39:00,1.85,13408.0,United Kingdom,0,HAND,9.651571418128502e-234
536394,22865,HAND WARMER OWL DESIGN,96,2010-12-01 10:39:00,1.85,13408.0,United Kingdom,0,HAND,9.651571418128502e-234
536394,22632,HAND WARMER RED RETROSPOT,96,2010-12-01 10:39:00,1.85,13408.0,United Kingdom,0,HAND,9.651571418128502e-234
536394,21485,RETROSPOT HEART HOT WATER BOTTLE,12,2010-12-01 10:39:00,4.95,13408.0,United Kingdom,0,RETROSPOT,3.442281016921677e-30
536394,22349,DOG BOWL CHASING BALL DESIGN,12,2010-12-01 10:39:00,3.75,13408.0,United Kingdom,0,DOG,3.554071852550411e-30
536394,22558,CLOTHES PEGS RETROSPOT PACK 24 ,-1,2010-12-01 10:39:00,1.25,13408.0,United Kingdom,1,CLOTHES,0.9921686824866092
536394,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2010-12-01 10:39:00,2.1,13408.0,United Kingdom,0,HAND,3.658711832632197e-30
536394,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-12-01 10:39:00,2.55,13408.0,United Kingdom,0,WHITE,1.251056680512642e-78
536394,22652,TRAVEL SEWING KIT,20,2010-12-01 10:39:00,1.65,13408.0,United Kingdom,0,TRAVEL,1.5724880948641818e-49
536395,22188,BLACK HEART CARD HOLDER,8,2010-12-01 10:47:00,3.95,13767.0,United Kingdom,0,BLACK,1.7219521131910317e-20
536395,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2010-12-01 10:47:00,1.69,13767.0,United Kingdom,0,ASSORTED,1.3046589204115643e-78
536395,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-12-01 10:47:00,0.55,13767.0,United Kingdom,0,PACK,3.2666745822960366e-59
536395,84991,60 TEATIME FAIRY CAKE CASES,24,2010-12-01 10:47:00,0.55,13767.0,United Kingdom,0,TEATIME,3.3292340642859746e-59
536395,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-01 10:47:00,0.55,13767.0,United Kingdom,0,PACK,3.2666745822960366e-59
536395,21484,CHICK GREY HOT WATER BOTTLE,8,2010-12-01 10:47:00,3.45,13767.0,United Kingdom,0,CHICK,1.7937911917528003e-20
536395,21314,SMALL GLASS HEART TRINKET POT,8,2010-12-01 10:47:00,2.1,13767.0,United Kingdom,0,SMALL,1.8838780046985025e-20
536395,22730,ALARM CLOCK BAKELIKE IVORY,4,2010-12-01 10:47:00,3.75,13767.0,United Kingdom,0,ALARM,8.75817444014277e-11
536395,22727,ALARM CLOCK BAKELIKE RED ,-1,2010-12-01 10:47:00,3.75,13767.0,United Kingdom,1,ALARM,0.9913742471002057
536395,22729,ALARM CLOCK BAKELIKE ORANGE,8,2010-12-01 10:47:00,3.75,13767.0,United Kingdom,0,ALARM,1.7700762200606687e-20
536395,22726,ALARM CLOCK BAKELIKE GREEN,8,2010-12-01 10:47:00,3.75,13767.0,United Kingdom,0,ALARM,1.7700762200606687e-20
536395,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2010-12-01 10:47:00,3.95,13767.0,United Kingdom,0,HOT,1.7886907787676433e-20
536395,22867,HAND WARMER BIRD DESIGN,48,2010-12-01 10:47:00,2.1,13767.0,United Kingdom,0,HAND,2.0584181120095808e-117
536395,22866,HAND WARMER SCOTTY DOG DESIGN,48,2010-12-01 10:47:00,2.1,13767.0,United Kingdom,0,HAND,2.0584181120095808e-117
536396,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-01 10:51:00,2.55,17850.0,United Kingdom,0,WHITE,1.2912714184265194e-15
536396,71053,WHITE METAL LANTERN,6,2010-12-01 10:51:00,3.39,17850.0,United Kingdom,0,WHITE,1.2507231411564083e-15
536396,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-12-01 10:51:00,2.75,17850.0,United Kingdom,0,CREAM,1.8324933226272654e-20
536396,15056BL,EDWARDIAN PARASOL BLACK,6,2010-12-01 10:51:00,4.95,17850.0,United Kingdom,0,EDWARDIAN,1.2123664722584357e-15
536396,20679,EDWARDIAN PARASOL RED,6,2010-12-01 10:51:00,4.95,17850.0,United Kingdom,0,EDWARDIAN,1.2123664722584357e-15
536396,37370,RETRO COFFEE MUGS ASSORTED,6,2010-12-01 10:51:00,1.06,17850.0,United Kingdom,0,RETRO,1.3770794202385734e-15
536396,21871,SAVE THE PLANET MUG,6,2010-12-01 10:51:00,1.06,17850.0,United Kingdom,0,SAVE,1.3678819063132082e-15
536396,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2010-12-01 10:51:00,1.06,17850.0,United Kingdom,0,VINTAGE,1.3833207230395485e-15
536396,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-01 10:51:00,1.06,17850.0,United Kingdom,0,VINTAGE,1.3833207230395485e-15
536396,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2010-12-01 10:51:00,4.95,17850.0,United Kingdom,0,WOOD,5.893104012402846e-06
536396,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-01 10:51:00,6.95,17850.0,United Kingdom,0,WOOD,7.765055023728926e-11
536396,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-01 10:51:00,2.1,17850.0,United Kingdom,0,WOODEN,1.3063821821807876e-15
536396,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2010-12-01 10:51:00,2.55,17850.0,United Kingdom,0,WOODEN,3.689901449685449e-30
536396,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-01 10:51:00,3.39,17850.0,United Kingdom,0,KNITTED,1.2594917196224695e-15
536396,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-01 10:51:00,3.39,17850.0,United Kingdom,0,RED,1.338250803790953e-15
536396,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-01 10:51:00,7.65,17850.0,United Kingdom,0,SET,5.3230752808067625e-06
536396,22803,IVORY EMBROIDERED QUILT ,2,2010-12-01 10:51:00,35.75,17850.0,United Kingdom,0,IVORY,1.8424356181509982e-06
536396,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-12-01 10:51:00,4.25,17850.0,United Kingdom,0,GLASS,1.2206885216572991e-15
536397,35004B,SET OF 3 BLACK FLYING DUCKS,12,2010-12-01 10:51:00,4.65,17924.0,United Kingdom,0,SET,3.464159151318117e-30
536397,35004C,SET OF 3 COLOURED  FLYING DUCKS,48,2010-12-01 10:51:00,4.65,17924.0,United Kingdom,0,SET,1.9489613465476998e-117
536398,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2010-12-01 10:52:00,0.29,13448.0,United Kingdom,0,PACK,3.2990944143678455e-59
536398,21844,RED RETROSPOT MUG,6,2010-12-01 10:52:00,2.95,13448.0,United Kingdom,0,RED,1.3608040794253998e-15
536398,22468,BABUSHKA LIGHTS STRING OF 10,4,2010-12-01 10:52:00,6.75,13448.0,United Kingdom,0,BABUSHKA,7.783959592410247e-11
536398,22637,PIGGY BANK RETROSPOT ,8,2010-12-01 10:52:00,2.55,13448.0,United Kingdom,0,PIGGY,1.8578874559111517e-20
536398,22752,SET 7 BABUSHKA NESTING BOXES,6,2010-12-01 10:52:00,8.5,13448.0,United Kingdom,0,SET,1.041650405025485e-15
536398,48185,DOORMAT FAIRY CAKE,2,2010-12-01 10:52:00,7.95,13448.0,United Kingdom,0,DOORMAT,5.230556617731006e-06
536398,22632,HAND WARMER RED RETROSPOT,12,2010-12-01 10:52:00,2.1,13448.0,United Kingdom,0,HAND,3.658711832632197e-30
536398,22866,HAND WARMER SCOTTY DOG DESIGN,12,2010-12-01 10:52:00,2.1,13448.0,United Kingdom,0,HAND,3.658711832632197e-30
536398,22865,HAND WARMER OWL DESIGN,12,2010-12-01 10:52:00,2.1,13448.0,United Kingdom,0,HAND,3.658711832632197e-30
536398,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-12-01 10:52:00,1.25,13448.0,United Kingdom,0,STRAWBERRY,3.874366126599157e-30
536398,22064,PINK DOUGHNUT TRINKET POT ,12,2010-12-01 10:52:00,1.65,13448.0,United Kingdom,0,PINK,3.7853212728525085e-30
536398,22449,SILK PURSE BABUSHKA PINK,6,2010-12-01 10:52:00,3.35,13448.0,United Kingdom,0,SILK,1.2574739392873772e-15
536398,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-01 10:52:00,3.95,13448.0,United Kingdom,0,HOT,8.850277565657898e-11
536398,22835,HOT WATER BOTTLE I AM SO POORLY,8,2010-12-01 10:52:00,4.65,13448.0,United Kingdom,0,HOT,1.741759978599864e-20
536398,22112,CHOCOLATE HOT WATER BOTTLE,9,2010-12-01 10:52:00,4.95,13448.0,United Kingdom,0,CHOCOLATE,6.435163917895134e-23
536398,21479,WHITE SKULL HOT WATER BOTTLE ,4,2010-12-01 10:52:00,3.75,13448.0,United Kingdom,0,WHITE,8.678278036037025e-11
536398,22111,SCOTTIE DOG HOT WATER BOTTLE,9,2010-12-01 10:52:00,4.95,13448.0,United Kingdom,0,SCOTTIE,6.447193154207934e-23
536399,22632,HAND WARMER RED POLKA DOT,6,2010-12-01 10:52:00,1.85,17850.0,United Kingdom,0,HAND,1.2855369220179184e-15
536399,22633,HAND WARMER UNION JACK,6,2010-12-01 10:52:00,1.85,17850.0,United Kingdom,0,HAND,1.2855369220179184e-15
536400,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-01 10:53:00,1.45,13448.0,United Kingdom,0,HOMEMADE,3.94869894281672e-30
536401,22110,BIRD HOUSE HOT WATER BOTTLE,1,2010-12-01 11:21:00,2.55,15862.0,United Kingdom,0,BIRD,0.0016935189509852304
536401,22098,BOUDOIR SQUARE TISSUE BOX,1,2010-12-01 11:21:00,1.25,15862.0,United Kingdom,0,BOUDOIR,0.0017882447894191232
536401,22100,SKULLS SQUARE TISSUE BOX,2,2010-12-01 11:21:00,1.25,15862.0,United Kingdom,0,SKULLS,6.65130596611993e-06
536401,22766,PHOTO FRAME CORNICE,1,2010-12-01 11:21:00,2.95,15862.0,United Kingdom,0,PHOTO,0.0016779400058290993
536401,22451,SILK PURSE BABUSHKA RED,1,2010-12-01 11:21:00,3.35,15862.0,United Kingdom,0,SILK,0.0016474413324970782
536401,22549,PICTURE DOMINOES,1,2010-12-01 11:21:00,1.45,15862.0,United Kingdom,0,PICTURE,0.0017785680366710817
536401,84744,S/6 SEW ON CROCHET FLOWERS,-1,2010-12-01 11:21:00,1.25,15862.0,United Kingdom,1,S,0.99214247640088
536401,85049E,SCANDINAVIAN REDS RIBBONS,2,2010-12-01 11:21:00,1.25,15862.0,United Kingdom,0,SCANDINAVIAN,6.702870017460006e-06
536401,21328,BALLOONS  WRITING SET ,1,2010-12-01 11:21:00,1.65,15862.0,United Kingdom,0,BALLOONS,0.0017633691017660787
536401,22961,JAM MAKING SET PRINTED,-1,2010-12-01 11:21:00,1.45,15862.0,United Kingdom,1,JAM,0.9921301488665651
536401,17091A,LAVENDER INCENSE IN TIN,-1,2010-12-01 11:21:00,1.25,15862.0,United Kingdom,1,LAVENDER,0.9922216279781805
536401,22473,TV DINNER TRAY VINTAGE PAISLEY,1,2010-12-01 11:21:00,4.95,15862.0,United Kingdom,0,TV,0.0015423666939687816
536401,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,2,2010-12-01 11:21:00,3.75,15862.0,United Kingdom,0,SET,6.1729862022099716e-06
536401,84510A,SET OF 4 ENGLISH ROSE COASTERS,2,2010-12-01 11:21:00,1.25,15862.0,United Kingdom,0,SET,6.787880450397298e-06
536401,22767,TRIPLE PHOTO FRAME CORNICE ,2,2010-12-01 11:21:00,9.95,15862.0,United Kingdom,0,TRIPLE,4.8641174097390656e-06
536401,22768,FAMILY PHOTO FRAME CORNICE,1,2010-12-01 11:21:00,9.95,15862.0,United Kingdom,0,FAMILY,0.0013013802221871812
536401,21463,MIRRORED DISCO BALL ,1,2010-12-01 11:21:00,5.95,15862.0,United Kingdom,0,MIRRORED,0.0015080076257701525
536401,21464,DISCO BALL ROTATOR BATTERY OPERATED,1,2010-12-01 11:21:00,4.25,15862.0,United Kingdom,0,DISCO,0.0015971684912471564
536401,20820,SILVER LOOKING MIRROR,3,2010-12-01 11:21:00,4.95,15862.0,United Kingdom,0,SILVER,2.2425392619014758e-08
536401,85150,LADIES & GENTLEMEN METAL SIGN,1,2010-12-01 11:21:00,2.55,15862.0,United Kingdom,0,LADIES,0.0016951295638504135
536401,22117,METAL SIGN HER DINNER IS SERVED ,1,2010-12-01 11:21:00,2.95,15862.0,United Kingdom,0,METAL,0.0016777444393867844
536401,21169,YOU'RE CONFUSING ME METAL SIGN ,2,2010-12-01 11:21:00,1.69,15862.0,United Kingdom,0,YOU,6.619717213098999e-06
536401,48129,DOORMAT TOPIARY,1,2010-12-01 11:21:00,7.95,15862.0,United Kingdom,0,DOORMAT,0.0013853309155397366
536401,82580,BATHROOM METAL SIGN,1,2010-12-01 11:21:00,0.55,15862.0,United Kingdom,0,BATHROOM,0.0018208912210392065
536401,82578,KITCHEN METAL SIGN,1,2010-12-01 11:21:00,0.55,15862.0,United Kingdom,0,KITCHEN,0.001836486790987203
536401,82581,TOILET METAL SIGN,-1,2010-12-01 11:21:00,0.55,15862.0,United Kingdom,1,TOILET,0.9923727073800344
536401,22413,METAL SIGN TAKE IT OR LEAVE IT ,4,2010-12-01 11:21:00,2.95,15862.0,United Kingdom,0,METAL,9.008216962374963e-11
536401,21907,I'M ON HOLIDAY METAL SIGN,2,2010-12-01 11:21:00,2.1,15862.0,United Kingdom,0,I,6.51960723331842e-06
536401,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2010-12-01 11:21:00,2.1,15862.0,United Kingdom,0,GROW,0.0017219036225574313
536401,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,2010-12-01 11:21:00,1.25,15862.0,United Kingdom,0,SET,0.0017970550672500194
536401,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,2010-12-01 11:21:00,0.85,15862.0,United Kingdom,0,SET,0.0018245161036419886
536401,84991,60 TEATIME FAIRY CAKE CASES,3,2010-12-01 11:21:00,0.55,15862.0,United Kingdom,0,TEATIME,2.618531730890539e-08
536401,22810,SET OF 6 T-LIGHTS SNOWMEN,1,2010-12-01 11:21:00,2.95,15862.0,United Kingdom,0,SET,0.001684874551577097
536401,22809,SET OF 6 T-LIGHTS SANTA,1,2010-12-01 11:21:00,2.95,15862.0,United Kingdom,0,SET,0.001684874551577097
536401,22435,SET OF 9 HEART SHAPED BALLOONS,2,2010-12-01 11:21:00,1.25,15862.0,United Kingdom,0,SET,6.787880450397298e-06
536401,20966,SANDWICH BATH SPONGE,3,2010-12-01 11:21:00,1.25,15862.0,United Kingdom,0,SANDWICH,2.5620222240278374e-08
536401,20963,APPLE BATH SPONGE,1,2010-12-01 11:21:00,1.25,15862.0,United Kingdom,0,APPLE,0.0018033278174719354
536401,20961,STRAWBERRY BATH SPONGE ,1,2010-12-01 11:21:00,1.25,15862.0,United Kingdom,0,STRAWBERRY,0.0017664132000951758
536401,22068,BLACK PIRATE TREASURE CHEST,2,2010-12-01 11:21:00,1.65,15862.0,United Kingdom,0,BLACK,6.54019471559283e-06
536401,21743,STAR PORTABLE TABLE LIGHT ,2,2010-12-01 11:21:00,2.95,15862.0,United Kingdom,0,STAR,6.3170913604826996e-06
536401,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,-1,2010-12-01 11:21:00,2.95,15862.0,United Kingdom,1,SNOWFLAKE,0.9916245024887514
536401,84709B,PINK OVAL JEWELLED MIRROR,1,2010-12-01 11:21:00,5.95,15862.0,United Kingdom,0,PINK,0.0014662014637455462
536401,21592,RETROSPOT CIGAR BOX MATCHES ,1,2010-12-01 11:21:00,1.25,15862.0,United Kingdom,0,RETROSPOT,0.0018061533045570363
536401,21587,COSY HOUR GIANT TUBE MATCHES,2,2010-12-01 11:21:00,2.55,15862.0,United Kingdom,0,COSY,6.412692925931395e-06
536401,20992,JAZZ HEARTS PURSE NOTEBOOK,-1,2010-12-01 11:21:00,0.85,15862.0,United Kingdom,1,JAZZ,0.9923057628512988
536401,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2010-12-01 11:21:00,1.65,15862.0,United Kingdom,0,LUNCH,0.0017248240898046067
536401,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-12-01 11:21:00,2.95,15862.0,United Kingdom,0,WHITE,8.946024569944476e-11
536401,22804,CANDLEHOLDER PINK HANGING HEART,3,2010-12-01 11:21:00,2.95,15862.0,United Kingdom,0,CANDLEHOLDER,2.3883073297798636e-08
536401,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2010-12-01 11:21:00,5.95,15862.0,United Kingdom,0,WOOD,0.001502461706331792
536401,20749,ASSORTED COLOUR MINI CASES,1,2010-12-01 11:21:00,7.95,15862.0,United Kingdom,0,ASSORTED,0.0013912242106932885
536401,20725,LUNCH BAG RED RETROSPOT,1,2010-12-01 11:21:00,1.65,15862.0,United Kingdom,0,LUNCH,0.0017248240898046067
536401,22382,LUNCH BAG SPACEBOY DESIGN ,2,2010-12-01 11:21:00,1.65,15862.0,United Kingdom,0,LUNCH,6.5145782109288985e-06
536401,20726,LUNCH BAG WOODLAND,1,2010-12-01 11:21:00,1.65,15862.0,United Kingdom,0,LUNCH,0.0017248240898046067
536401,22384,LUNCH BAG PINK POLKADOT,1,2010-12-01 11:21:00,1.65,15862.0,United Kingdom,0,LUNCH,0.0017248240898046067
536401,22467,GUMBALL COAT RACK,5,2010-12-01 11:21:00,2.55,15862.0,United Kingdom,0,GUMBALL,3.4293185245645903e-13
536401,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,3,2010-12-01 11:21:00,2.95,15862.0,United Kingdom,0,BLUE,2.307464650578325e-08
536401,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,3,2010-12-01 11:21:00,2.95,15862.0,United Kingdom,0,PINK,2.3394137174773455e-08
536401,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2010-12-01 11:21:00,2.55,15862.0,United Kingdom,0,FAIRY,6.948177693378029e-23
